#runID	nEvts	server	# runID roadset server  magnet_polarity
009175	149551	e906-db3.fnal.gov	9175	57	seaquel.physics.illinois.edu	1
009176	150073	e906-db3.fnal.gov	9176	57	seaquel.physics.illinois.edu	1
009177	153635	e906-db3.fnal.gov	9177	57	seaquel.physics.illinois.edu	1
009178	161809	e906-db3.fnal.gov	9178	57	seaquel.physics.illinois.edu	1
009179	155446	e906-db3.fnal.gov	9179	57	seaquel.physics.illinois.edu	1
009180	158289	e906-db3.fnal.gov	9180	57	seaquel.physics.illinois.edu	1
009181	156061	e906-db3.fnal.gov	9181	57	seaquel.physics.illinois.edu	1
009182	15080	e906-db3.fnal.gov	9182	57	seaquel.physics.illinois.edu	1
009183	181021	e906-db3.fnal.gov	9183	57	seaquel.physics.illinois.edu	1
009184	166742	e906-db3.fnal.gov	9184	57	seaquel.physics.illinois.edu	1
009185	157616	e906-db3.fnal.gov	9185	57	seaquel.physics.illinois.edu	1
009186	160547	e906-db3.fnal.gov	9186	57	seaquel.physics.illinois.edu	1
009187	155200	e906-db3.fnal.gov	9187	57	seaquel.physics.illinois.edu	1
009189	141712	e906-db3.fnal.gov	9189	57	seaquel.physics.illinois.edu	1
009190	166614	e906-db3.fnal.gov	9190	57	seaquel.physics.illinois.edu	1
009192	158253	e906-db3.fnal.gov	9192	57	seaquel.physics.illinois.edu	1
009193	160820	e906-db3.fnal.gov	9193	57	seaquel.physics.illinois.edu	1
009194	164534	e906-db3.fnal.gov	9194	57	seaquel.physics.illinois.edu	1
009195	152442	e906-db3.fnal.gov	9195	57	seaquel.physics.illinois.edu	1
009196	154392	e906-db3.fnal.gov	9196	57	seaquel.physics.illinois.edu	1
009197	154932	e906-db3.fnal.gov	9197	57	seaquel.physics.illinois.edu	1
009198	153550	e906-db3.fnal.gov	9198	57	seaquel.physics.illinois.edu	1
009199	157334	e906-db3.fnal.gov	9199	57	seaquel.physics.illinois.edu	1
009201	168780	e906-db3.fnal.gov	9201	57	seaquel.physics.illinois.edu	1
009202	158721	e906-db3.fnal.gov	9202	57	seaquel.physics.illinois.edu	1
009203	165206	e906-db3.fnal.gov	9203	57	seaquel.physics.illinois.edu	1
009204	5827	e906-db3.fnal.gov	9204	57	seaquel.physics.illinois.edu	1
009205	157535	e906-db3.fnal.gov	9205	57	seaquel.physics.illinois.edu	1
009206	161876	e906-db3.fnal.gov	9206	57	seaquel.physics.illinois.edu	1
009207	157529	e906-db3.fnal.gov	9207	57	seaquel.physics.illinois.edu	1
009208	156333	e906-db3.fnal.gov	9208	57	seaquel.physics.illinois.edu	1
009209	159533	e906-db3.fnal.gov	9209	57	seaquel.physics.illinois.edu	1
009210	161059	e906-db3.fnal.gov	9210	57	seaquel.physics.illinois.edu	1
009211	157590	e906-db3.fnal.gov	9211	57	seaquel.physics.illinois.edu	1
009212	172563	e906-db3.fnal.gov	9212	57	seaquel.physics.illinois.edu	1
009213	160140	e906-db3.fnal.gov	9213	57	seaquel.physics.illinois.edu	1
009214	158171	e906-db3.fnal.gov	9214	57	seaquel.physics.illinois.edu	1
009215	158320	e906-db3.fnal.gov	9215	57	seaquel.physics.illinois.edu	1
009216	158896	e906-db3.fnal.gov	9216	57	seaquel.physics.illinois.edu	1
009217	174270	e906-db3.fnal.gov	9217	57	seaquel.physics.illinois.edu	1
009218	134543	e906-db3.fnal.gov	9218	57	seaquel.physics.illinois.edu	1
009219	168239	e906-db3.fnal.gov	9219	57	seaquel.physics.illinois.edu	1
009220	156182	e906-db3.fnal.gov	9220	57	seaquel.physics.illinois.edu	1
009221	159178	e906-db3.fnal.gov	9221	57	seaquel.physics.illinois.edu	1
