#runID	nEvts	server
012621	207792	e906-db3.fnal.gov
012622	168875	e906-db3.fnal.gov
012623	123339	e906-db3.fnal.gov
012624	196683	e906-db3.fnal.gov
012625	208277	e906-db3.fnal.gov
012626	32012	e906-db3.fnal.gov
012627	97228	e906-db3.fnal.gov
012628	201219	e906-db3.fnal.gov
012629	200027	e906-db3.fnal.gov
012630	197855	e906-db3.fnal.gov
012631	203421	e906-db3.fnal.gov
012632	203698	e906-db3.fnal.gov
012633	210406	e906-db3.fnal.gov
012634	203327	e906-db3.fnal.gov
012635	209164	e906-db3.fnal.gov
012636	210483	e906-db3.fnal.gov
012638	200099	e906-db3.fnal.gov
012639	136428	e906-db3.fnal.gov
012640	209374	e906-db3.fnal.gov
012641	148421	e906-db3.fnal.gov
012643	190064	e906-db3.fnal.gov
012646	15484	e906-db3.fnal.gov
012647	68586	e906-db3.fnal.gov
012648	225715	e906-db3.fnal.gov
012649	19739	e906-db3.fnal.gov
012650	34574	e906-db3.fnal.gov
012651	12537	e906-db3.fnal.gov
012653	3548	e906-db3.fnal.gov
012655	37847	e906-db3.fnal.gov
012656	128560	e906-db3.fnal.gov
012657	227423	e906-db3.fnal.gov
012658	229644	e906-db3.fnal.gov
012659	214198	e906-db3.fnal.gov
012660	208699	e906-db3.fnal.gov
012661	228272	e906-db3.fnal.gov
012662	224241	e906-db3.fnal.gov
012663	228547	e906-db3.fnal.gov
012664	161895	e906-db3.fnal.gov
012665	245877	e906-db3.fnal.gov
012666	225769	e906-db3.fnal.gov
012667	220784	e906-db3.fnal.gov
012668	228529	e906-db3.fnal.gov
012669	230342	e906-db3.fnal.gov
012670	232903	e906-db3.fnal.gov
012671	225903	e906-db3.fnal.gov
012672	227682	e906-db3.fnal.gov
012673	233773	e906-db3.fnal.gov
012674	46799	e906-db3.fnal.gov
012675	207621	e906-db3.fnal.gov
012676	260150	e906-db3.fnal.gov
012677	239555	e906-db3.fnal.gov
012678	128576	e906-db3.fnal.gov
012679	233162	e906-db3.fnal.gov
012680	233345	e906-db3.fnal.gov
012681	226524	e906-db3.fnal.gov
012682	25151	e906-db3.fnal.gov
012683	16172	e906-db3.fnal.gov
012684	54993	e906-db3.fnal.gov
012685	26759	e906-db3.fnal.gov
012686	135530	e906-db3.fnal.gov
012688	221228	e906-db3.fnal.gov
012689	186732	e906-db3.fnal.gov
012690	144577	e906-db3.fnal.gov
012692	189652	e906-db3.fnal.gov
012693	66709	e906-db3.fnal.gov
012694	61970	e906-db3.fnal.gov
012695	198147	e906-db3.fnal.gov
012696	190512	e906-db3.fnal.gov
012697	188529	e906-db3.fnal.gov
012698	14613	e906-db3.fnal.gov
012699	186433	e906-db3.fnal.gov
012700	191835	e906-db3.fnal.gov
012701	185767	e906-db3.fnal.gov
012702	190630	e906-db3.fnal.gov
012703	191351	e906-db3.fnal.gov
012704	186652	e906-db3.fnal.gov
012705	10147	e906-db3.fnal.gov
012706	166390	e906-db3.fnal.gov
012707	180626	e906-db3.fnal.gov
012708	185152	e906-db3.fnal.gov
012709	185331	e906-db3.fnal.gov
012710	183077	e906-db3.fnal.gov
012711	186220	e906-db3.fnal.gov
012712	104820	e906-db3.fnal.gov
012713	184334	e906-db3.fnal.gov
012714	188933	e906-db3.fnal.gov
012715	186554	e906-db3.fnal.gov
012716	12162	e906-db3.fnal.gov
012717	163242	e906-db3.fnal.gov
012718	184657	e906-db3.fnal.gov
012719	216520	e906-db3.fnal.gov
012720	219396	e906-db3.fnal.gov
012721	188637	e906-db3.fnal.gov
012722	183985	e906-db3.fnal.gov
012723	186617	e906-db3.fnal.gov
012724	185674	e906-db3.fnal.gov
012725	191303	e906-db3.fnal.gov
012726	188724	e906-db3.fnal.gov
012728	183780	e906-db3.fnal.gov
012729	179880	e906-db3.fnal.gov
012730	183643	e906-db3.fnal.gov
012731	184135	e906-db3.fnal.gov
012732	185766	e906-db3.fnal.gov
012733	185346	e906-db3.fnal.gov
012734	69551	e906-db3.fnal.gov
012735	20701	e906-db3.fnal.gov
012736	23895	e906-db3.fnal.gov
012737	187343	e906-db3.fnal.gov
012738	182871	e906-db3.fnal.gov
012739	167869	e906-db3.fnal.gov
012740	180380	e906-db3.fnal.gov
012741	183368	e906-db3.fnal.gov
012742	172018	e906-db3.fnal.gov
012743	182175	e906-db3.fnal.gov
012744	185188	e906-db3.fnal.gov
012745	185119	e906-db3.fnal.gov
012746	184207	e906-db3.fnal.gov
012747	177271	e906-db3.fnal.gov
012749	182611	e906-db3.fnal.gov
012750	186602	e906-db3.fnal.gov
012751	184902	e906-db3.fnal.gov
012752	186722	e906-db3.fnal.gov
012753	17282	e906-db3.fnal.gov
012754	62697	e906-db3.fnal.gov
012755	181460	e906-db3.fnal.gov
012756	185263	e906-db3.fnal.gov
012757	183124	e906-db3.fnal.gov
012758	186336	e906-db3.fnal.gov
012759	186229	e906-db3.fnal.gov
012760	25747	e906-db3.fnal.gov
012761	181432	e906-db3.fnal.gov
012762	44327	e906-db3.fnal.gov
012763	182664	e906-db3.fnal.gov
012764	184819	e906-db3.fnal.gov
012765	113134	e906-db3.fnal.gov
012766	178018	e906-db3.fnal.gov
012767	170011	e906-db3.fnal.gov
012769	243385	e906-db3.fnal.gov
012770	183789	e906-db3.fnal.gov
012771	180449	e906-db3.fnal.gov
012772	181661	e906-db3.fnal.gov
012773	185823	e906-db3.fnal.gov
012774	14289	e906-db3.fnal.gov
012775	165768	e906-db3.fnal.gov
012776	186230	e906-db3.fnal.gov
012777	65381	e906-db3.fnal.gov
012778	180088	e906-db3.fnal.gov
012779	183098	e906-db3.fnal.gov
012780	182513	e906-db3.fnal.gov
012781	184301	e906-db3.fnal.gov
012782	183225	e906-db3.fnal.gov
012783	187677	e906-db3.fnal.gov
012784	98154	e906-db3.fnal.gov
012785	160995	e906-db3.fnal.gov
012786	187920	e906-db3.fnal.gov
012787	323551	e906-db3.fnal.gov
012788	95188	e906-db3.fnal.gov
012789	131385	e906-db3.fnal.gov
012790	183703	e906-db3.fnal.gov
012791	184747	e906-db3.fnal.gov
012792	185247	e906-db3.fnal.gov
012793	184372	e906-db3.fnal.gov
012794	185790	e906-db3.fnal.gov
012795	120124	e906-db3.fnal.gov
012796	183141	e906-db3.fnal.gov
012797	201503	e906-db3.fnal.gov
012798	185110	e906-db3.fnal.gov
012799	139612	e906-db3.fnal.gov
012801	91925	e906-db3.fnal.gov
012802	31403	e906-db3.fnal.gov
012803	186378	e906-db3.fnal.gov
012804	186098	e906-db3.fnal.gov
012805	174946	e906-db3.fnal.gov
012806	185906	e906-db3.fnal.gov
012807	25682	e906-db3.fnal.gov
012808	197934	e906-db3.fnal.gov
012809	185761	e906-db3.fnal.gov
012810	33620	e906-db3.fnal.gov
012811	184351	e906-db3.fnal.gov
012812	142567	e906-db3.fnal.gov
012813	182460	e906-db3.fnal.gov
012814	185855	e906-db3.fnal.gov
012815	147467	e906-db3.fnal.gov
012816	150103	e906-db3.fnal.gov
012817	185638	e906-db3.fnal.gov
012818	166570	e906-db3.fnal.gov
012819	183725	e906-db3.fnal.gov
012820	186240	e906-db3.fnal.gov
012821	184177	e906-db3.fnal.gov
012822	179626	e906-db3.fnal.gov
012823	179234	e906-db3.fnal.gov
012824	182935	e906-db3.fnal.gov
012825	184322	e906-db3.fnal.gov
012826	183207	e906-db3.fnal.gov
012827	178483	e906-db3.fnal.gov
012829	184238	e906-db3.fnal.gov
012830	184476	e906-db3.fnal.gov
012831	185034	e906-db3.fnal.gov
012832	162754	e906-db3.fnal.gov
012833	177514	e906-db3.fnal.gov
012834	177686	e906-db3.fnal.gov
012835	64433	e906-db3.fnal.gov
012836	182035	e906-db3.fnal.gov
012837	8833	e906-db3.fnal.gov
012838	191479	e906-db3.fnal.gov
012839	183577	e906-db3.fnal.gov
012840	55771	e906-db3.fnal.gov
012841	129352	e906-db3.fnal.gov
012843	181897	e906-db3.fnal.gov
012844	23612	e906-db3.fnal.gov
012845	190550	e906-db3.fnal.gov
012846	68166	e906-db3.fnal.gov
012847	181378	e906-db3.fnal.gov
012848	23810	e906-db3.fnal.gov
012849	111891	e906-db3.fnal.gov
012851	183422	e906-db3.fnal.gov
012852	184759	e906-db3.fnal.gov
012853	178299	e906-db3.fnal.gov
012854	180139	e906-db3.fnal.gov
012855	180034	e906-db3.fnal.gov
012856	185735	e906-db3.fnal.gov
012857	178392	e906-db3.fnal.gov
012858	181444	e906-db3.fnal.gov
012859	179861	e906-db3.fnal.gov
012860	183798	e906-db3.fnal.gov
012861	23714	e906-db3.fnal.gov
012862	184891	e906-db3.fnal.gov
012863	14078	e906-db3.fnal.gov
012864	183529	e906-db3.fnal.gov
012865	183293	e906-db3.fnal.gov
012866	179549	e906-db3.fnal.gov
012867	76392	e906-db3.fnal.gov
012868	105769	e906-db3.fnal.gov
012869	178538	e906-db3.fnal.gov
012870	63560	e906-db3.fnal.gov
012871	40123	e906-db3.fnal.gov
012872	180661	e906-db3.fnal.gov
012873	188775	e906-db3.fnal.gov
012874	179379	e906-db3.fnal.gov
012875	180824	e906-db3.fnal.gov
012876	284141	e906-db3.fnal.gov
012877	215119	e906-db3.fnal.gov
012878	180819	e906-db3.fnal.gov
012879	179174	e906-db3.fnal.gov
012880	175867	e906-db3.fnal.gov
012881	178679	e906-db3.fnal.gov
012882	54658	e906-db3.fnal.gov
012884	184249	e906-db3.fnal.gov
012885	186452	e906-db3.fnal.gov
012886	182936	e906-db3.fnal.gov
012887	4968	e906-db3.fnal.gov
012888	186418	e906-db3.fnal.gov
012889	90944	e906-db3.fnal.gov
012890	184056	e906-db3.fnal.gov
012891	186704	e906-db3.fnal.gov
012892	184080	e906-db3.fnal.gov
012893	74839	e906-db3.fnal.gov
012894	177879	e906-db3.fnal.gov
012895	177710	e906-db3.fnal.gov
012896	21516	e906-db3.fnal.gov
012897	32336	e906-db3.fnal.gov
012899	163173	e906-db3.fnal.gov
012900	181870	e906-db3.fnal.gov
012901	181077	e906-db3.fnal.gov
012902	179576	e906-db3.fnal.gov
012904	119074	e906-db3.fnal.gov
012905	186617	e906-db3.fnal.gov
012906	14984	e906-db3.fnal.gov
012907	187842	e906-db3.fnal.gov
012908	183880	e906-db3.fnal.gov
012909	177678	e906-db3.fnal.gov
012910	177250	e906-db3.fnal.gov
012911	193134	e906-db3.fnal.gov
012912	177644	e906-db3.fnal.gov
012913	7145	e906-db3.fnal.gov
012914	181828	e906-db3.fnal.gov
012915	178096	e906-db3.fnal.gov
012916	186592	e906-db3.fnal.gov
012917	180679	e906-db3.fnal.gov
012918	178314	e906-db3.fnal.gov
012919	187119	e906-db3.fnal.gov
012920	174466	e906-db3.fnal.gov
012921	63621	e906-db3.fnal.gov
012922	182170	e906-db3.fnal.gov
012923	114904	e906-db3.fnal.gov
012924	188185	e906-db3.fnal.gov
012925	219574	e906-db3.fnal.gov
012926	180896	e906-db3.fnal.gov
012928	94139	e906-db3.fnal.gov
012929	149458	e906-db3.fnal.gov
012930	278194	e906-db3.fnal.gov
012931	171642	e906-db3.fnal.gov
012932	179489	e906-db3.fnal.gov
012933	185409	e906-db3.fnal.gov
012934	29280	e906-db3.fnal.gov
012935	183376	e906-db3.fnal.gov
012936	171979	e906-db3.fnal.gov
012937	181023	e906-db3.fnal.gov
012938	47905	e906-db3.fnal.gov
012939	63542	e906-db3.fnal.gov
012940	183425	e906-db3.fnal.gov
012941	181193	e906-db3.fnal.gov
012942	16231	e906-db3.fnal.gov
012943	175311	e906-db3.fnal.gov
012944	71404	e906-db3.fnal.gov
012945	178368	e906-db3.fnal.gov
012946	177788	e906-db3.fnal.gov
012947	176705	e906-db3.fnal.gov
012948	178627	e906-db3.fnal.gov
012949	172034	e906-db3.fnal.gov
012950	178253	e906-db3.fnal.gov
012951	178700	e906-db3.fnal.gov
012952	180080	e906-db3.fnal.gov
012953	175326	e906-db3.fnal.gov
012954	180045	e906-db3.fnal.gov
012955	175364	e906-db3.fnal.gov
012956	170812	e906-db3.fnal.gov
012957	184115	e906-db3.fnal.gov
012958	113971	e906-db3.fnal.gov
012959	180433	e906-db3.fnal.gov
012960	170125	e906-db3.fnal.gov
012961	169981	e906-db3.fnal.gov
012962	182632	e906-db3.fnal.gov
012963	181490	e906-db3.fnal.gov
012964	91942	e906-db3.fnal.gov
012965	183469	e906-db3.fnal.gov
012966	173641	e906-db3.fnal.gov
012967	182092	e906-db3.fnal.gov
012968	181808	e906-db3.fnal.gov
012969	185948	e906-db3.fnal.gov
012970	182284	e906-db3.fnal.gov
012971	171396	e906-db3.fnal.gov
012972	63596	e906-db3.fnal.gov
012973	178419	e906-db3.fnal.gov
012974	163131	e906-db3.fnal.gov
012975	179276	e906-db3.fnal.gov
012976	174612	e906-db3.fnal.gov
012977	174542	e906-db3.fnal.gov
012978	178531	e906-db3.fnal.gov
012979	95774	e906-db3.fnal.gov
012980	178691	e906-db3.fnal.gov
012981	169241	e906-db3.fnal.gov
012982	183510	e906-db3.fnal.gov
012983	173455	e906-db3.fnal.gov
012984	173141	e906-db3.fnal.gov
012986	179724	e906-db3.fnal.gov
012987	168048	e906-db3.fnal.gov
012988	181581	e906-db3.fnal.gov
012989	172112	e906-db3.fnal.gov
012990	296908	e906-db3.fnal.gov
012991	169813	e906-db3.fnal.gov
012992	184538	e906-db3.fnal.gov
012993	183765	e906-db3.fnal.gov
012994	180634	e906-db3.fnal.gov
012995	13690	e906-db3.fnal.gov
012996	58074	e906-db3.fnal.gov
012997	35862	e906-db3.fnal.gov
012998	21227	e906-db3.fnal.gov
012999	183996	e906-db3.fnal.gov
013000	98253	e906-db3.fnal.gov
013001	24886	e906-db3.fnal.gov
013002	31138	e906-db3.fnal.gov
013003	66772	e906-db3.fnal.gov
013004	172660	e906-db3.fnal.gov
013005	175849	e906-db3.fnal.gov
013006	63087	e906-db3.fnal.gov
013007	178381	e906-db3.fnal.gov
013008	175187	e906-db3.fnal.gov
013009	178248	e906-db3.fnal.gov
013010	177401	e906-db3.fnal.gov
013011	176289	e906-db3.fnal.gov
013012	173600	e906-db3.fnal.gov
013013	38465	e906-db3.fnal.gov
013014	179662	e906-db3.fnal.gov
013015	170843	e906-db3.fnal.gov
013016	163842	e906-db3.fnal.gov
013017	167400	e906-db3.fnal.gov
013018	174275	e906-db3.fnal.gov
013019	168586	e906-db3.fnal.gov
013020	177401	e906-db3.fnal.gov
013021	167387	e906-db3.fnal.gov
013022	171416	e906-db3.fnal.gov
013023	105424	e906-db3.fnal.gov
013025	182543	e906-db3.fnal.gov
013026	179534	e906-db3.fnal.gov
013027	183561	e906-db3.fnal.gov
013028	180000	e906-db3.fnal.gov
013029	183467	e906-db3.fnal.gov
013030	181756	e906-db3.fnal.gov
013031	----------	
013032	186172	e906-db3.fnal.gov
013033	178342	e906-db3.fnal.gov
013034	185048	e906-db3.fnal.gov
013035	180518	e906-db3.fnal.gov
013036	178130	e906-db3.fnal.gov
013037	174473	e906-db3.fnal.gov
013038	181883	e906-db3.fnal.gov
013039	177745	e906-db3.fnal.gov
013040	174387	e906-db3.fnal.gov
013041	170406	e906-db3.fnal.gov
013042	165320	e906-db3.fnal.gov
013043	173308	e906-db3.fnal.gov
013044	165668	e906-db3.fnal.gov
013046	121831	e906-db3.fnal.gov
013047	169179	e906-db3.fnal.gov
013048	21306	e906-db3.fnal.gov
013049	180310	e906-db3.fnal.gov
013050	130965	e906-db3.fnal.gov
013051	115339	e906-db3.fnal.gov
013052	185390	e906-db3.fnal.gov
013053	33956	e906-db3.fnal.gov
013054	179200	e906-db3.fnal.gov
013055	182154	e906-db3.fnal.gov
013056	188512	e906-db3.fnal.gov
013057	182014	e906-db3.fnal.gov
013058	181126	e906-db3.fnal.gov
013061	2480	e906-db3.fnal.gov
013062	6566	e906-db3.fnal.gov
013064	14828	e906-db3.fnal.gov
013065	309937	e906-db3.fnal.gov
013066	181514	e906-db3.fnal.gov
013067	175184	e906-db3.fnal.gov
013068	174255	e906-db3.fnal.gov
013069	114362	e906-db3.fnal.gov
013070	184431	e906-db3.fnal.gov
013071	183746	e906-db3.fnal.gov
013072	196843	e906-db3.fnal.gov
013073	183835	e906-db3.fnal.gov
013074	181794	e906-db3.fnal.gov
013075	151043	e906-db3.fnal.gov
013076	125155	e906-db3.fnal.gov
013077	178439	e906-db3.fnal.gov
013078	210809	e906-db3.fnal.gov
013079	177611	e906-db3.fnal.gov
013080	177796	e906-db3.fnal.gov
013081	177696	e906-db3.fnal.gov
013082	175907	e906-db3.fnal.gov
013083	174151	e906-db3.fnal.gov
013084	182227	e906-db3.fnal.gov
013085	177467	e906-db3.fnal.gov
013086	176687	e906-db3.fnal.gov
013087	620316	e906-db3.fnal.gov
013088	178207	e906-db3.fnal.gov
013089	176280	e906-db3.fnal.gov
013090	191640	e906-db3.fnal.gov
013091	173958	e906-db3.fnal.gov
013092	176863	e906-db3.fnal.gov
013093	176259	e906-db3.fnal.gov
013094	175679	e906-db3.fnal.gov
013095	168892	e906-db3.fnal.gov
013096	176940	e906-db3.fnal.gov
013098	172151	e906-db3.fnal.gov
013099	173671	e906-db3.fnal.gov
013100	78502	e906-db3.fnal.gov
013101	132221	e906-db3.fnal.gov
013102	173021	e906-db3.fnal.gov
013103	177157	e906-db3.fnal.gov
013104	173559	e906-db3.fnal.gov
013105	173708	e906-db3.fnal.gov
013106	172927	e906-db3.fnal.gov
013107	176986	e906-db3.fnal.gov
013108	173483	e906-db3.fnal.gov
013109	176197	e906-db3.fnal.gov
013110	178045	e906-db3.fnal.gov
013111	173066	e906-db3.fnal.gov
013112	174977	e906-db3.fnal.gov
013113	265139	e906-db3.fnal.gov
013114	178743	e906-db3.fnal.gov
013115	175406	e906-db3.fnal.gov
013116	177084	e906-db3.fnal.gov
013117	58675	e906-db3.fnal.gov
013118	163699	e906-db3.fnal.gov
013119	169696	e906-db3.fnal.gov
013120	169144	e906-db3.fnal.gov
013121	174185	e906-db3.fnal.gov
013122	167738	e906-db3.fnal.gov
013126	117809	e906-db3.fnal.gov
013127	95493	e906-db3.fnal.gov
013128	45121	e906-db3.fnal.gov
013129	177175	e906-db3.fnal.gov
013130	180856	e906-db3.fnal.gov
013131	156857	e906-db3.fnal.gov
013132	81673	e906-db3.fnal.gov
013133	177601	e906-db3.fnal.gov
013134	178587	e906-db3.fnal.gov
013135	177847	e906-db3.fnal.gov
013136	176055	e906-db3.fnal.gov
013137	176146	e906-db3.fnal.gov
013138	128688	e906-db3.fnal.gov
013139	166378	e906-db3.fnal.gov
013140	104947	e906-db3.fnal.gov
013141	179892	e906-db3.fnal.gov
013142	177735	e906-db3.fnal.gov
013143	178840	e906-db3.fnal.gov
013144	174944	e906-db3.fnal.gov
013145	148906	e906-db3.fnal.gov
013147	174471	e906-db3.fnal.gov
013148	173382	e906-db3.fnal.gov
013149	176509	e906-db3.fnal.gov
013150	175193	e906-db3.fnal.gov
013151	175681	e906-db3.fnal.gov
013152	176984	e906-db3.fnal.gov
013153	178306	e906-db3.fnal.gov
013154	150087	e906-db3.fnal.gov
013155	174732	e906-db3.fnal.gov
013156	171833	e906-db3.fnal.gov
013157	165006	e906-db3.fnal.gov
013158	176255	e906-db3.fnal.gov
013159	178692	e906-db3.fnal.gov
013160	171388	e906-db3.fnal.gov
013161	183010	e906-db3.fnal.gov
013162	178562	e906-db3.fnal.gov
013163	177373	e906-db3.fnal.gov
013164	178474	e906-db3.fnal.gov
013165	172248	e906-db3.fnal.gov
013166	175044	e906-db3.fnal.gov
013167	96118	e906-db3.fnal.gov
013168	20387	e906-db3.fnal.gov
013169	174147	e906-db3.fnal.gov
013170	123724	e906-db3.fnal.gov
013171	171929	e906-db3.fnal.gov
013172	175586	e906-db3.fnal.gov
013173	176893	e906-db3.fnal.gov
013174	174949	e906-db3.fnal.gov
013175	210021	e906-db3.fnal.gov
013176	175731	e906-db3.fnal.gov
013177	174067	e906-db3.fnal.gov
013178	28667	e906-db3.fnal.gov
013179	173792	e906-db3.fnal.gov
013180	179519	e906-db3.fnal.gov
013181	169916	e906-db3.fnal.gov
013182	173942	e906-db3.fnal.gov
013183	161910	e906-db3.fnal.gov
013184	173332	e906-db3.fnal.gov
013185	173124	e906-db3.fnal.gov
013186	166927	e906-db3.fnal.gov
013187	166003	e906-db3.fnal.gov
013188	170513	e906-db3.fnal.gov
013189	174852	e906-db3.fnal.gov
013190	174608	e906-db3.fnal.gov
013191	176022	e906-db3.fnal.gov
013192	180280	e906-db3.fnal.gov
013193	82934	e906-db3.fnal.gov
013194	172700	e906-db3.fnal.gov
013195	176352	e906-db3.fnal.gov
013196	177416	e906-db3.fnal.gov
013197	67206	e906-db3.fnal.gov
013198	176774	e906-db3.fnal.gov
013203	42367	e906-db3.fnal.gov
013204	158983	e906-db3.fnal.gov
013205	176118	e906-db3.fnal.gov
013206	194708	e906-db3.fnal.gov
013207	195870	e906-db3.fnal.gov
013208	176944	e906-db3.fnal.gov
013209	186127	e906-db3.fnal.gov
013210	74214	e906-db3.fnal.gov
013211	177199	e906-db3.fnal.gov
013212	178451	e906-db3.fnal.gov
013213	165520	e906-db3.fnal.gov
013214	176350	e906-db3.fnal.gov
013215	171171	e906-db3.fnal.gov
013216	170957	e906-db3.fnal.gov
013217	179355	e906-db3.fnal.gov
013218	135291	e906-db3.fnal.gov
013219	173314	e906-db3.fnal.gov
013220	168307	e906-db3.fnal.gov
013221	167262	e906-db3.fnal.gov
013222	178645	e906-db3.fnal.gov
013223	176172	e906-db3.fnal.gov
013224	176536	e906-db3.fnal.gov
013225	179452	e906-db3.fnal.gov
013226	176166	e906-db3.fnal.gov
013227	173240	e906-db3.fnal.gov
013228	172923	e906-db3.fnal.gov
013229	179201	e906-db3.fnal.gov
013230	179798	e906-db3.fnal.gov
013231	78145	e906-db3.fnal.gov
013232	179535	e906-db3.fnal.gov
013233	178639	e906-db3.fnal.gov
013234	188769	e906-db3.fnal.gov
013235	178830	e906-db3.fnal.gov
013236	178235	e906-db3.fnal.gov
013237	196054	e906-db3.fnal.gov
013238	194621	e906-db3.fnal.gov
013241	231026	e906-db3.fnal.gov
013242	184235	e906-db3.fnal.gov
013243	196958	e906-db3.fnal.gov
013244	173761	e906-db3.fnal.gov
013245	179763	e906-db3.fnal.gov
013246	179663	e906-db3.fnal.gov
013247	180769	e906-db3.fnal.gov
013248	174775	e906-db3.fnal.gov
013249	15319	e906-db3.fnal.gov
013250	223597	e906-db3.fnal.gov
013251	178675	e906-db3.fnal.gov
013252	177197	e906-db3.fnal.gov
013253	21738	e906-db3.fnal.gov
013254	162797	e906-db3.fnal.gov
013255	172521	e906-db3.fnal.gov
013256	171970	e906-db3.fnal.gov
013257	173189	e906-db3.fnal.gov
013258	19669	e906-db3.fnal.gov
013259	173682	e906-db3.fnal.gov
013260	286341	e906-db3.fnal.gov
013261	173146	e906-db3.fnal.gov
013262	177927	e906-db3.fnal.gov
013263	178713	e906-db3.fnal.gov
013264	174116	e906-db3.fnal.gov
013265	178833	e906-db3.fnal.gov
013266	176934	e906-db3.fnal.gov
013267	172604	e906-db3.fnal.gov
013268	166878	e906-db3.fnal.gov
013269	168455	e906-db3.fnal.gov
013270	175926	e906-db3.fnal.gov
013271	168500	e906-db3.fnal.gov
013272	171515	e906-db3.fnal.gov
013273	162474	e906-db3.fnal.gov
013274	156345	e906-db3.fnal.gov
013275	120917	e906-db3.fnal.gov
013276	173522	e906-db3.fnal.gov
013277	178248	e906-db3.fnal.gov
013278	178425	e906-db3.fnal.gov
013279	175283	e906-db3.fnal.gov
013280	175357	e906-db3.fnal.gov
013281	173277	e906-db3.fnal.gov
013282	176535	e906-db3.fnal.gov
013283	174225	e906-db3.fnal.gov
013284	175978	e906-db3.fnal.gov
013285	175273	e906-db3.fnal.gov
013286	168709	e906-db3.fnal.gov
013287	247434	e906-db3.fnal.gov
013288	172128	e906-db3.fnal.gov
013289	70426	e906-db3.fnal.gov
013290	174122	e906-db3.fnal.gov
013291	176114	e906-db3.fnal.gov
013292	171979	e906-db3.fnal.gov
013293	170269	e906-db3.fnal.gov
013294	172862	e906-db3.fnal.gov
013295	170494	e906-db3.fnal.gov
013297	171753	e906-db3.fnal.gov
013298	170347	e906-db3.fnal.gov
013299	173089	e906-db3.fnal.gov
013300	74287	e906-db3.fnal.gov
013301	166301	e906-db3.fnal.gov
013302	164811	e906-db3.fnal.gov
013303	26992	e906-db3.fnal.gov
013304	164058	e906-db3.fnal.gov
013306	166877	e906-db3.fnal.gov
013307	161928	e906-db3.fnal.gov
013308	173167	e906-db3.fnal.gov
013309	171246	e906-db3.fnal.gov
013310	169721	e906-db3.fnal.gov
013311	171184	e906-db3.fnal.gov
013312	173457	e906-db3.fnal.gov
013313	177072	e906-db3.fnal.gov
013314	35336	e906-db3.fnal.gov
013315	174086	e906-db3.fnal.gov
013316	176437	e906-db3.fnal.gov
013317	172790	e906-db3.fnal.gov
013318	174287	e906-db3.fnal.gov
013319	176685	e906-db3.fnal.gov
013320	183072	e906-db3.fnal.gov
013321	144813	e906-db3.fnal.gov
013322	171768	e906-db3.fnal.gov
013323	30646	e906-db3.fnal.gov
013324	33988	e906-db3.fnal.gov
013325	176869	e906-db3.fnal.gov
013326	170395	e906-db3.fnal.gov
013327	165780	e906-db3.fnal.gov
013328	148878	e906-db3.fnal.gov
013329	145080	e906-db3.fnal.gov
013330	151165	e906-db3.fnal.gov
013331	148475	e906-db3.fnal.gov
013332	145026	e906-db3.fnal.gov
013333	141327	e906-db3.fnal.gov
013334	165104	e906-db3.fnal.gov
013335	169938	e906-db3.fnal.gov
013336	170895	e906-db3.fnal.gov
013337	168942	e906-db3.fnal.gov
013338	178578	e906-db3.fnal.gov
013339	173022	e906-db3.fnal.gov
013340	171119	e906-db3.fnal.gov
013341	118687	e906-db3.fnal.gov
013343	172001	e906-db3.fnal.gov
013344	170794	e906-db3.fnal.gov
013345	137152	e906-db3.fnal.gov
013346	170655	e906-db3.fnal.gov
013347	173088	e906-db3.fnal.gov
013348	177342	e906-db3.fnal.gov
013349	169622	e906-db3.fnal.gov
013350	170320	e906-db3.fnal.gov
013351	181638	e906-db3.fnal.gov
013352	102437	e906-db3.fnal.gov
013353	177397	e906-db3.fnal.gov
013354	176791	e906-db3.fnal.gov
013355	175229	e906-db3.fnal.gov
013356	36445	e906-db3.fnal.gov
013357	170490	e906-db3.fnal.gov
013358	170040	e906-db3.fnal.gov
013359	170200	e906-db3.fnal.gov
013360	175315	e906-db3.fnal.gov
013361	176384	e906-db3.fnal.gov
013362	174858	e906-db3.fnal.gov
013363	173966	e906-db3.fnal.gov
013364	179182	e906-db3.fnal.gov
013365	172570	e906-db3.fnal.gov
013366	10332	e906-db3.fnal.gov
013367	164120	e906-db3.fnal.gov
013368	167091	e906-db3.fnal.gov
013369	170304	e906-db3.fnal.gov
013370	168930	e906-db3.fnal.gov
013371	177041	e906-db3.fnal.gov
013372	173974	e906-db3.fnal.gov
013373	173613	e906-db3.fnal.gov
013374	177018	e906-db3.fnal.gov
013375	77802	e906-db3.fnal.gov
013377	146989	e906-db3.fnal.gov
013378	142908	e906-db3.fnal.gov
013379	160192	e906-db3.fnal.gov
013380	176008	e906-db3.fnal.gov
013381	170989	e906-db3.fnal.gov
013382	170478	e906-db3.fnal.gov
013383	173924	e906-db3.fnal.gov
013384	173569	e906-db3.fnal.gov
013385	180174	e906-db3.fnal.gov
013386	52860	e906-db3.fnal.gov
013389	141756	e906-db3.fnal.gov
013390	41999	e906-db3.fnal.gov
013391	71192	e906-db3.fnal.gov
013392	180289	e906-db3.fnal.gov
013393	80645	e906-db3.fnal.gov
013394	182698	e906-db3.fnal.gov
013395	184915	e906-db3.fnal.gov
013396	182300	e906-db3.fnal.gov
013397	184131	e906-db3.fnal.gov
013398	177346	e906-db3.fnal.gov
